state,positive_cases,total_tests,percentage_positive
IN,482734.0,5431146.0,8.888253050092928
KS,209689.0,962204.0,21.792572053327568
KY,250280.0,3061692.0,8.174564913779701
LA,296499.0,4075822.0,7.2745816672072525
MA,341925.0,10514045.0,3.2520785292435024
MD,260728.0,5465868.0,4.770111535807304
ME,21226.0,1068208.0,1.9870661893563801
MI,508449.0,7850048.0,6.477017720146424
MN,404403.0,5141662.0,7.865219456276979
MO,376811.0,3535936.0,10.656612563123314
MP,118.0,17547.0,0.6724796261469197
MS,202651.0,1330309.0,15.233378109897775
MT,78929.0,771693.0,10.22803109526716
NC,494511.0,6547998.0,7.552094548593326
ND,90948.0,1218701.0,7.462700038811818
NE,159662.0,1681771.0,9.493682552499717
NH,38902.0,992283.0,3.920454144634142
NJ,495492.0,7444011.0,6.65625023928632
NM,135166.0,1876924.0,7.201463671411309
NV,212211.0,2003596.0,10.591506471364486
NY,891270.0,24070193.0,3.702795403426969
OH,653650.0,7468945.0,8.751570670288777
OK,272553.0,2568884.0,10.609782302353862
OR,106821.0,2537482.0,4.20972444336551
PA,590386.0,3783914.0,15.602521621791615
PR,70808.0,376780.0,18.79292956101704
RI,83112.0,1908514.0,4.354801693883304
SC,285028.0,2998755.0,9.504877857644257
SD,96546.0,366510.0,26.341982483424736
TN,546497.0,5473851.0,9.983775590530323
TX,1653522.0,13136700.0,12.587042407910662
UT,260589.0,2171768.0,11.998933587749704
VA,323915.0,4070000.0,7.95859950859951
VI,1967.0,34983.0,5.622731040791241
VT,6781.0,671230.0,1.0102349418232202
WA,230202.0,3620650.0,6.3580296355626755
WI,503706.0,5179199.0,9.725557948246436
WV,77239.0,1436290.0,5.377674425081286
WY,42664.0,478351.0,8.918973724315409
AK,43361.0,1222027.0,3.5482849396944585
AL,334569.0,1813351.0,18.45031656860696
AR,207941.0,1970855.0,10.550801555670002
AS,0.0,2140.0,0.0
AZ,473273.0,4732267.0,10.000978389427308
CA,1964076.0,30468560.0,6.446238351927364
CO,316500.0,4153784.0,7.619558455615411
CT,170705.0,4087417.0,4.176353917400647
DC,27226.0,849992.0,3.2030889702491314
DE,52235.0,913754.0,5.716527643107445
FL,1213760.0,14941870.0,8.123213493357927
GA,524055.0,5086136.0,10.303597858964055
GU,7257.0,94482.0,7.680828094240173
HI,20920.0,781435.0,2.677126056549809
IA,232765.0,1154784.0,20.156583395682656
ID,132594.0,530538.0,24.992366239553057
IL,918070.0,12688071.0,7.235694062556869
IN,476538.0,5376575.0,8.863226124437954
KS,209689.0,962204.0,21.792572053327568
KY,250280.0,3061692.0,8.174564913779701
LA,293934.0,4050466.0,7.256794650294558
MA,335988.0,10399569.0,3.2307877374533502
MD,257862.0,5419999.0,4.757602353801172
ME,20491.0,1058598.0,1.9356734095473445
MI,508449.0,7850048.0,6.477017720146424
MN,402519.0,5094803.0,7.900580257960907
MO,373580.0,3513613.0,10.632360479085204
MP,116.0,17545.0,0.6611570247933884
MS,200325.0,1327983.0,15.084906960405368
MT,78522.0,766196.0,10.248291559861968
NC,494511.0,6547998.0,7.552094548593326
ND,90723.0,1211720.0,7.487125738619484
NE,158324.0,1662324.0,9.524256402482308
NH,38512.0,979534.0,3.931665465415187
NJ,490162.0,7392671.0,6.630377572598591
NM,133242.0,1861862.0,7.156384307752132
NV,209962.0,1984938.0,10.577761118987091
NY,878702.0,23843897.0,3.685228131961818
OH,644822.0,7412467.0,8.699155085614546
OK,269276.0,2543255.0,10.587849035979483
OR,105970.0,2517896.0,4.208672637789647
PA,581156.0,3762422.0,15.446326860729604
PR,70488.0,376460.0,18.723901609732774
RI,82066.0,1887457.0,4.347966602682869
SC,282230.0,2975719.0,9.484430485539798
SD,96040.0,365126.0,26.30324874153032
TN,541240.0,5446359.0,9.93764825271342
TX,1636458.0,13021855.0,12.567011382018922
UT,257697.0,2155708.0,11.954170045293704
VA,319133.0,4029903.0,7.919123611660132
VI,1950.0,34711.0,5.617815678027139
VT,6680.0,663684.0,1.0065030948463425
WA,227887.0,3590459.0,6.347015799372727
WI,500443.0,5139420.0,9.737343902619362
WV,75936.0,1423899.0,5.332962520515851
WY,42664.0,478351.0,8.918973724315409
AK,43001.0,1215282.0,3.5383557067413163
AL,329811.0,1800979.0,18.312873165095205
AR,205048.0,1957978.0,10.472436360367686
AS,0.0,2140.0,0.0
AZ,467215.0,4690016.0,9.961906313326011
CA,1925007.0,30190182.0,6.376268284835117
CO,313552.0,4110742.0,7.6276253776082275
CT,168960.0,4058540.0,4.163073420491113
DC,26900.0,840202.0,3.201611041154389
DE,51623.0,910372.0,5.670539076333631
FL,1202660.0,14833408.0,8.107779412526103
GA,518902.0,5049355.0,10.27659968451416
GU,7238.0,94042.0,7.6965611109929615
HI,20815.0,776936.0,2.6791138523636437
IA,231264.0,1150768.0,20.096492081809714
ID,130877.0,528495.0,24.76409426768465
IL,911308.0,12605743.0,7.2293081018707115
IN,471876.0,5330603.0,8.8522067766067
KS,204600.0,946123.0,21.625095257170578
KY,247344.0,3038072.0,8.14147920128292
LA,290960.0,4022758.0,7.23284870727993
MA,331174.0,10301914.0,3.2146841839293163
MD,255397.0,5380189.0,4.746989371562969
ME,19743.0,1050559.0,1.8792852186312239
MI,504629.0,7815998.0,6.456360403367555
MN,401011.0,5076975.0,7.898620733803101
MO,370439.0,3496171.0,10.595562974465494
MP,116.0,17545.0,0.6611570247933884
MS,197691.0,1325349.0,14.916146614967078
MT,77947.0,762854.0,10.217813631441928
NC,488902.0,6502673.0,7.518477401523958
ND,90453.0,1208471.0,7.4849127533883735
NE,157103.0,1648559.0,9.529716558521715
NH,38008.0,973681.0,3.903537195446969
NJ,484709.0,7344469.0,6.599646618428098
NM,132075.0,1851782.0,7.132319031073853
NV,206974.0,1968619.0,10.51366465527357
NY,866765.0,23639536.0,3.666590579442845
OH,637032.0,7378957.0,8.6330900152962
OK,265620.0,2516937.0,10.553303479586496
OR,105073.0,2491437.0,4.2173653196930125
PA,571551.0,3740433.0,15.280343211601439
PR,69912.0,375884.0,18.599355120196655
RI,81187.0,1869428.0,4.34287921225102
SC,278055.0,2942180.0,9.450645439775949
SD,95509.0,363598.0,26.267746247229084
TN,534019.0,5413861.0,9.863921515532075
TX,1613095.0,12948343.0,12.457926083669548
UT,255085.0,2141321.0,11.912506345382127
VA,314481.0,3993232.0,7.875350092356268
VI,1934.0,33961.0,5.694767527457967
VT,6608.0,660302.0,1.0007542003507486
WA,226635.0,3559695.0,6.366697146806116
WI,497380.0,5110544.0,9.732427702412894
WV,74737.0,1417184.0,5.273627136631517
WY,42379.0,475800.0,8.906893652795292
AK,42563.0,1200977.0,3.544031234569854
AL,324832.0,1790301.0,18.143988077982417
AR,203107.0,1949529.0,10.418260000235954
AS,0.0,2140.0,0.0
AZ,461345.0,4658586.0,9.903112231908997
CA,1892348.0,29860404.0,6.337315462979
CO,311036.0,4076421.0,7.630124562698505
CT,167377.0,4034669.0,4.1484691804953515
DC,26740.0,834138.0,3.2057045716655996
DE,51056.0,905564.0,5.6380333140451695
FL,1192456.0,14728047.0,8.096497790915523
GA,512699.0,4999306.0,10.255403449998859
GU,7211.0,93567.0,7.706776961963086
HI,20749.0,773450.0,2.682655633848342
IA,230622.0,1149061.0,20.070474935621345
ID,129960.0,526368.0,24.68995075688492
IL,905069.0,12520979.0,7.228420397478503
IN,468219.0,5288642.0,8.853293529794605
KS,204600.0,946123.0,21.625095257170578
KY,244297.0,3028904.0,8.065524691439544
LA,287261.0,3981309.0,7.215240012769669
MA,327374.0,10239836.0,3.1970629217108555
MD,253073.0,5324491.0,4.752998925155475
ME,19285.0,1043633.0,1.8478718093429394
MI,501115.0,7782176.0,6.439265830019779
MN,399311.0,5046965.0,7.911903490513605
MO,368316.0,3482832.0,10.57518708912747
MP,116.0,17545.0,0.6611570247933884
MS,195500.0,1323158.0,14.775257376670057
MT,77324.0,758979.0,10.187897161845058
NC,483647.0,6456474.0,7.490884343373798
ND,90121.0,1204292.0,7.483317999289209
NE,156382.0,1640048.0,9.535208725598276
NH,37388.0,968602.0,3.859996159413257
NJ,479443.0,7339203.0,6.532630314218042
NM,130808.0,1841584.0,7.103015664775541
NV,205884.0,1959658.0,10.506118924832803
NY,857049.0,23474668.0,3.6509525928119624
OH,629354.0,7330074.0,8.585916049415053
OK,263434.0,2462182.0,10.699209075527316
OR,103755.0,2472444.0,4.196455005654324
PA,563589.0,3723664.0,15.13533444478342
PR,68849.0,374821.0,18.368501231254385
RI,80231.0,1856717.0,4.321121635661224
SC,275733.0,2916627.0,9.453831429250295
SD,95074.0,362320.0,26.240340030911902
TN,529578.0,5396151.0,9.81399519768813
TX,1591948.0,12825700.0,12.412172435032785
UT,252783.0,2129065.0,11.872958317383453
VA,310890.0,3975016.0,7.821100594312074
VI,1921.0,33666.0,5.706053585219509
VT,6534.0,656484.0,0.9953022465132433
WA,222600.0,3503577.0,6.353506716136109
WI,494353.0,5088920.0,9.714300873269769
WV,73337.0,1409130.0,5.20441690972444
WY,42118.0,473519.0,8.894680044517749
AK,42413.0,1196506.0,3.5447377614487516
AL,322452.0,1783890.0,18.075778215024467
AR,201650.0,1940240.0,10.393044159485425
AS,0.0,2140.0,0.0
AZ,453597.0,4620819.0,9.816376707246054
CA,1854456.0,29465170.0,6.293722384768186
CO,308890.0,4044560.0,7.637171904978539
CT,162782.0,3945648.0,4.125608771993853
DC,26601.0,829299.0,3.2076488697080303
DE,50616.0,898435.0,5.633796546216476
FL,1181549.0,14611374.0,8.086501652753533
GA,509588.0,4974164.0,10.244696395213346
GU,7202.0,92750.0,7.764959568733154
HI,20615.0,770257.0,2.676379442186179
IA,230084.0,1147392.0,20.052780566711288
ID,129069.0,524916.0,24.588505589465743
IL,900370.0,12434525.0,7.240887770139993
IN,464354.0,5260527.0,8.827138421682847
KS,200426.0,930806.0,21.532521277258635
KY,242321.0,3021935.0,8.018736339464615
LA,286145.0,3969384.0,7.208801164110098
MA,323531.0,10178769.0,3.178488479304325
MD,250808.0,5284171.0,4.746402037329981
ME,18946.0,1026249.0,1.8461406539738405
MI,496056.0,7699634.0,6.44259194657824
MN,397319.0,5015155.0,7.922367304699455
MO,365186.0,3464447.0,10.540960794031486
MP,115.0,17544.0,0.6554947560419516
MS,194333.0,1273993.0,15.25385147328125
MT,77170.0,755291.0,10.2172540120298
NC,479168.0,6409315.0,7.476118742798567
ND,90039.0,1202864.0,7.485384881416353
NE,155415.0,1632447.0,9.520370339741504
NH,36542.0,963251.0,3.7936114263052936
NJ,475757.0,7148236.0,6.65558607746023
NM,129993.0,1833325.0,7.090559502543194
NV,203945.0,1941048.0,10.506952945007027
NY,848042.0,23318158.0,3.6368310052620796
OH,622806.0,7288797.0,8.54470223275528
OK,260838.0,2459586.0,10.604955468115365
OR,102930.0,2415804.0,4.260693334393022
PA,555702.0,3701258.0,15.013868257765333
PR,68433.0,374405.0,18.27780077723321
RI,79812.0,1849524.0,4.315272470105821
SC,273406.0,2897011.0,9.437520257948623
SD,94727.0,361285.0,26.21946662607083
TN,519687.0,5335981.0,9.739296298094015
TX,1581668.0,12680767.0,12.4729679206313
UT,250964.0,2119026.0,11.843365772765411
VA,306848.0,3937968.0,7.792038939879653
VI,1921.0,33666.0,5.706053585219509
VT,6443.0,651541.0,0.9888863479044296
WA,222600.0,3503577.0,6.353506716136109
WI,492724.0,5064685.0,9.728620832292629
WV,72342.0,1398549.0,5.172646793212108
WY,41662.0,463753.0,8.98366156121901
AK,42235.0,1193118.0,3.5398845713500258
AL,319904.0,1775428.0,18.018415841138026
AR,200114.0,1927271.0,10.383282890678062
AS,0.0,2140.0,0.0
AZ,448231.0,4563098.0,9.822953616161652
CA,1807982.0,29112249.0,6.210382440738261
CO,306598.0,4004868.0,7.655633094523965
CT,162782.0,3945648.0,4.125608771993853
DC,26342.0,820999.0,3.2085300956517604
DE,50136.0,890439.0,5.630481144693797
FL,1173409.0,14518063.0,8.082407412063166
GA,504501.0,4941049.0,10.210402689793199
GU,7198.0,92746.0,7.760981605675717
HI,20413.0,764373.0,2.6705548207485093
IA,229187.0,1143798.0,20.03736673783308
ID,128218.0,521917.0,24.566741455058946
IL,894367.0,12356446.0,7.238060199510442
IN,457871.0,5196436.0,8.811250634088442
KS,200426.0,930806.0,21.532521277258635
KY,240564.0,3003386.0,8.009759651273596
LA,282434.0,3925514.0,7.19482849889212
MA,319270.0,10087980.0,3.1648556004274395
MD,248754.0,5241559.0,4.745801773861555
ME,18739.0,1026042.0,1.8263384929661748
MI,496056.0,7699634.0,6.44259194657824
MN,394635.0,4956894.0,7.961336272270499
MO,363114.0,3451230.0,10.521292408793387
MP,115.0,17544.0,0.6554947560419516
MS,192111.0,1271771.0,15.1057855541603
MT,76619.0,752243.0,10.185405513909734
NC,472268.0,6342889.0,7.445629270825959
ND,89788.0,1198805.0,7.489791917784794
NE,154745.0,1624350.0,9.526579862714318
NH,35609.0,957505.0,3.7189361935446814
NJ,470026.0,7142505.0,6.5806884279394975
NM,128930.0,1823169.0,7.071752536380335
NV,201858.0,1931053.0,10.453260474984374
NY,838085.0,23120907.0,3.6247929201047344
OH,614429.0,7239882.0,8.48672671736915
OK,255868.0,2454616.0,10.42395225974246
OR,101814.0,2415804.0,4.21449753374032
PA,548489.0,3680120.0,14.904106387835178
PR,67211.0,373183.0,18.010198749675094
RI,78783.0,1831910.0,4.300593369761615
SC,270537.0,2871621.0,9.421055215851952
SD,94336.0,360182.0,26.191203336091203
TN,503651.0,5263516.0,9.56871794443106
TX,1573888.0,12569510.0,12.521474584132555
UT,248970.0,2105617.0,11.82408766646546
VA,302972.0,3888669.0,7.791149105259408
VI,1910.0,33172.0,5.7578680815145304
VT,6343.0,646518.0,0.98110184093869
WA,220268.0,3478628.0,6.33203665353122
WI,490679.0,5040107.0,9.735487758494015
WV,71215.0,1390401.0,5.121903681024395
WY,41488.0,463753.0,8.946141588302394
AK,41905.0,1184922.0,3.5365197034066376
AL,315683.0,1764750.0,17.88825612693016
AR,197421.0,1913448.0,10.317552397556662
AS,0.0,2140.0,0.0
AZ,442671.0,4514548.0,9.8054334564612
CA,1764374.0,28741027.0,6.138869011187388
CO,304107.0,3971864.0,7.656531039330653
CT,162782.0,3945648.0,4.125608771993853
DC,26104.0,812902.0,3.21121119150894
DE,49109.0,882919.0,5.562118382320462
FL,1161953.0,14394820.0,8.072021741154108
GA,500265.0,4904046.0,10.201066629472887
GU,7193.0,92741.0,7.756008669304839
HI,20257.0,758327.0,2.6712750568026724
IA,227989.0,1139593.0,20.006177644123824
ID,126878.0,519125.0,24.44074163255478
IL,886805.0,12259595.0,7.2335586942309265
IN,453139.0,5157016.0,8.786844950645879
KS,200426.0,930806.0,21.532521277258635
KY,237190.0,2988579.0,7.936547770696374
LA,282434.0,3925514.0,7.19482849889212
MA,314926.0,10007766.0,3.1468161825526293
MD,246553.0,5205154.0,4.736709038771956
ME,18337.0,1025640.0,1.7878592878592878
MI,491875.0,7638468.0,6.439445710841493
MN,391889.0,4923927.0,7.958871039314758
MO,360330.0,3431791.0,10.499765282909127
MP,115.0,17544.0,0.6554947560419516
MS,190411.0,1270071.0,14.99215398194274
MT,75992.0,747802.0,10.162048242716654
NC,466104.0,6266727.0,7.437758179030298
ND,89557.0,1193656.0,7.502747860355077
NE,153400.0,1609385.0,9.531591260015473
NH,34960.0,949737.0,3.6810190610663795
NJ,465167.0,7137646.0,6.517092610084613
NM,127500.0,1809293.0,7.04695148878595
NV,199257.0,1916048.0,10.399374128414319
NY,828166.0,22929431.0,3.611803537558346
OH,605862.0,7177064.0,8.441641317396641
OK,251760.0,2443847.0,10.301790578542764
OR,100308.0,2415804.0,4.152158039311136
PA,538655.0,3657529.0,14.727292661247526
PR,66132.0,372104.0,17.772450712703975
RI,77812.0,1817360.0,4.281595281067043
SC,267076.0,2844895.0,9.387903595739035
SD,93772.0,358566.0,26.151949710792433
TN,503651.0,5263516.0,9.56871794443106
TX,1555981.0,12532344.0,12.415722070827293
UT,246562.0,2091694.0,11.787670663108466
VA,299388.0,3831683.0,7.81348561454588
VI,1900.0,32808.0,5.7912704218483295
VT,6243.0,640896.0,0.9741050029958058
WA,217205.0,3432892.0,6.327172541402409
WI,486364.0,5004584.0,9.718370198202289
WV,69751.0,1377072.0,5.065167253418848
WY,41359.0,463753.0,8.918325056657315
AK,41418.0,1175723.0,3.5227685432708213
AL,310335.0,1752713.0,17.705979244748
AR,194543.0,1899774.0,10.240323322668907
AS,0.0,2140.0,0.0
AZ,435036.0,4462666.0,9.748343254906372
CA,1723362.0,28456358.0,6.056157994638667
CO,300414.0,3924072.0,7.65566992654569
CT,160102.0,3906494.0,4.098355200340766
DC,25830.0,804207.0,3.211859633154151
DE,48768.0,874587.0,5.57611764181265
FL,1149126.0,14262140.0,8.057177955061443
GA,494173.0,4856170.0,10.176188230642667
GU,7183.0,92352.0,7.777849965349966
HI,20095.0,753607.0,2.6665092017457375
IA,226465.0,1135722.0,19.940179022683367
ID,125452.0,514800.0,24.369075369075368
IL,879428.0,12147303.0,7.239697569081795
IN,447190.0,5102994.0,8.763286807705436
KS,194569.0,918265.0,21.18876359220922
KY,234021.0,2968844.0,7.882563044740647
LA,279321.0,3896824.0,7.16791417831547
MA,309247.0,9901732.0,3.1231606753242764
MD,243984.0,5160976.0,4.727477903404317
ME,17901.0,1016341.0,1.7613182976973278
MI,487356.0,7587661.0,6.423007037346555
MN,389171.0,4865880.0,7.9979572040412
MO,356607.0,3407160.0,10.466400169055753
MP,113.0,17542.0,0.6441682818378748
MS,187904.0,1267564.0,14.824024664632319
MT,75483.0,742540.0,10.165512968998303
NC,457660.0,6183484.0,7.4013290889084535
ND,89063.0,1186154.0,7.508552852327775
NE,152103.0,1595977.0,9.530400500759097
NH,34264.0,940070.0,3.64483495909879
NJ,460722.0,6991262.0,6.589969021329768
NM,126045.0,1796603.0,7.015740260925758
NV,196379.0,1900403.0,10.333545042814603
NY,815469.0,22680046.0,3.595535035510951
OH,596178.0,7107765.0,8.387699930990966
OK,248204.0,2406841.0,10.312438586512362
OR,98936.0,2392813.0,4.134715082206592
PA,529335.0,3631099.0,14.577817900310622
PR,64751.0,370723.0,17.466140487641717
RI,77290.0,1806204.0,4.279140119277778
SC,262774.0,2808022.0,9.357975115579578
SD,93197.0,356916.0,26.111746181174283
TN,493230.0,5196858.0,9.490927017825001
TX,1539189.0,12444012.0,12.368912855436012
UT,243918.0,2076195.0,11.748318438296982
VA,296093.0,3810790.0,7.7698587432002295
VI,1878.0,32463.0,5.7850475926439335
VT,6149.0,633446.0,0.9707220504983851
WA,214265.0,3432892.0,6.241530464692743
WI,482443.0,4966237.0,9.714457848064843
WV,68485.0,1364955.0,5.017381525398274
WY,40593.0,457212.0,8.878375895645783
AK,41041.0,1166145.0,3.5193736627949357
AL,305640.0,1741128.0,17.554137317876688
AR,191504.0,1886088.0,10.153502911847168
AS,0.0,2140.0,0.0
AZ,429219.0,4409083.0,9.734881380096496
CA,1671081.0,28149590.0,5.936431045709725
CO,296716.0,3877267.0,7.652710014554066
CT,157781.0,3870391.0,4.076616548560598
DC,25602.0,798388.0,3.2067115237202968
DE,47929.0,864024.0,5.547183874522004
FL,1136024.0,14130578.0,8.039472978387721
GA,488338.0,4817908.0,10.13589300584403
GU,7168.0,91915.0,7.798509492465865
HI,19954.0,747909.0,2.6679716382608043
IA,225050.0,1131182.0,19.89511855740279
ID,124019.0,511544.0,24.244053297468056
IL,870600.0,12055288.0,7.221727096026241
IN,440850.0,5050163.0,8.729421208780785
KS,194569.0,918265.0,21.18876359220922
KY,230693.0,2940097.0,7.846441801069829
LA,275545.0,3863633.0,7.131759150002083
MA,304112.0,9809105.0,3.1003032386746803
MD,241767.0,5131430.0,4.7114936772010925
ME,17311.0,1008178.0,1.7170579004897946
MI,482815.0,7534591.0,6.40797888034002
MN,386412.0,4823852.0,8.010444764889138
MO,353038.0,3381644.0,10.439833406473301
MP,113.0,17542.0,0.6441682818378748
MS,185643.0,1265303.0,14.671821690140622
MT,74644.0,736059.0,10.141034889866166
NC,451874.0,6138845.0,7.360896064324804
ND,88686.0,1179668.0,7.517877911412363
NE,150861.0,1582241.0,9.534641056577348
NH,33433.0,932529.0,3.5851968142545703
NJ,455811.0,6986351.0,6.524307181245259
NM,124357.0,1767408.0,7.036122955197668
NV,194098.0,1885929.0,10.291903883974424
NY,804555.0,22477274.0,3.5794153686074206
OH,584766.0,7040469.0,8.305781901745467
OK,245229.0,2403866.0,10.201442176893387
OR,97622.0,2368409.0,4.121838753357212
PA,519369.0,3605428.0,14.405196831000369
PR,63686.0,369658.0,17.228357021895917
RI,76209.0,1786663.0,4.2654378581747086
SC,260119.0,2791674.0,9.31767104611785
SD,92603.0,355614.0,26.040313373489234
TN,484285.0,5161287.0,9.38302791532422
TX,1519340.0,12360309.0,12.292087519818477
UT,240715.0,2058906.0,11.691403104367076
VA,292240.0,3780026.0,7.7311637539001055
VI,1828.0,31644.0,5.77676652761977
VT,6009.0,628360.0,0.9562989369151441
WA,214204.0,3411676.0,6.27855634591327
WI,478162.0,4927703.0,9.703547474350625
WV,66849.0,1350414.0,4.950259698137016
WY,40310.0,457816.0,8.804847362259073
AK,40438.0,1157867.0,3.4924563874780095
AL,301533.0,1732185.0,17.40766719490124
AR,189198.0,1874471.0,10.093407686755357
AS,0.0,2140.0,0.0
AZ,424382.0,4374452.0,9.701375166535145
CA,1617370.0,27845066.0,5.808461721728367
CO,293382.0,3841825.0,7.636526911038374
CT,155462.0,3839064.0,4.0494766432651295
DC,25339.0,791984.0,3.199433321885291
DE,47142.0,854348.0,5.517892006535979
FL,1124742.0,14022177.0,8.021165329748726
GA,484152.0,4794475.0,10.098123360743354
GU,7149.0,91609.0,7.803818402122062
HI,19844.0,744247.0,2.666319111800249
IA,223511.0,1127084.0,19.83090878763251
ID,122217.0,507379.0,24.087910615141737
IL,863477.0,11962010.0,7.218494216273018
IN,434642.0,5000278.0,8.692356704967203
KS,190018.0,903732.0,21.02592361452289
KY,227818.0,2925129.0,7.78830608838106
LA,272276.0,3838249.0,7.093755511953498
MA,298160.0,9684933.0,3.078596413625164
