time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-07-05,55,52,60,48,61,58,59,56,40,60,59,66,56,50,51,51,50,47,59,53,61,56,60,52,45,52,56,50,59,53,60,70,57,59,49,49,52,64,55,55,55,53,59,59,64,57,55,61,57,58,50
2020-07-12,50,60,62,50,62,60,55,61,41,61,58,62,64,51,49,55,49,54,58,57,62,54,58,55,43,56,64,45,57,53,56,67,56,59,52,51,56,66,55,57,60,52,57,58,63,64,53,61,57,58,63
2020-07-19,57,53,62,55,61,60,59,52,47,62,59,61,55,50,53,52,50,50,60,58,65,55,57,54,46,56,51,48,54,50,57,66,54,58,57,55,49,65,56,63,58,47,62,56,64,61,56,58,56,58,52
2020-07-26,56,57,69,51,60,61,55,45,42,72,59,63,62,53,54,55,44,52,63,58,66,55,61,54,47,59,64,46,57,63,57,65,51,60,47,52,54,64,57,62,56,53,63,56,65,62,56,60,60,56,54
2020-08-02,57,59,75,53,60,61,49,52,45,70,64,67,52,50,54,55,44,48,58,59,65,54,60,53,48,51,53,49,60,57,58,73,55,64,42,51,47,64,56,56,64,44,62,61,64,63,60,63,57,62,55
2020-08-09,58,50,87,54,64,62,53,50,39,62,69,70,56,50,68,46,51,56,67,53,62,53,56,55,51,52,60,61,54,54,53,74,53,60,51,53,52,63,53,47,53,48,70,63,63,57,51,56,55,56,53
2020-08-16,72,59,87,51,75,68,53,52,39,68,82,75,59,57,79,56,50,57,79,50,58,54,58,53,63,59,64,70,66,57,53,84,56,83,61,54,61,67,53,51,61,51,78,72,64,61,59,60,64,56,42
2020-08-23,81,78,92,81,79,78,55,57,42,74,91,97,63,66,86,75,56,71,62,54,60,55,60,56,64,71,77,75,83,56,55,92,53,90,64,65,75,62,59,54,70,64,85,81,77,56,60,61,69,59,59
2020-08-30,83,73,93,93,80,82,66,65,44,83,90,99,77,68,85,84,60,85,75,58,80,57,66,59,68,80,84,77,87,62,59,91,57,93,76,72,76,67,74,59,78,76,89,87,83,64,60,68,69,77,61
2020-09-06,79,79,80,75,78,81,77,77,55,78,85,89,71,72,80,81,70,75,80,70,89,61,79,71,65,78,77,75,83,68,74,81,66,90,76,80,73,70,75,62,82,75,83,90,77,84,79,72,75,83,71
2020-09-13,80,80,86,84,84,86,82,74,46,83,90,100,89,75,82,85,75,80,83,77,88,72,75,76,71,87,80,75,89,77,82,82,70,99,80,82,84,81,81,83,90,82,87,95,88,80,80,84,82,87,76
2020-09-20,80,74,88,85,82,84,81,79,54,82,88,99,94,75,86,79,70,77,93,78,87,75,81,81,68,79,90,69,83,79,81,94,73,92,76,78,72,82,79,87,86,82,85,93,89,89,80,83,96,86,62
2020-09-27,75,70,80,78,73,76,74,73,46,76,79,84,78,67,75,74,67,67,74,70,80,69,73,73,62,74,72,59,78,72,70,84,65,80,74,71,68,76,71,72,75,70,80,82,81,69,73,79,86,79,64
2020-10-04,71,56,66,68,68,74,69,75,40,79,77,70,74,63,68,67,62,61,75,67,78,63,70,65,58,69,75,61,72,67,65,75,67,76,65,67,71,71,68,69,72,62,69,79,79,74,71,69,93,68,73
2020-10-11,62,50,64,58,61,59,59,59,43,72,66,65,60,54,58,56,56,55,66,50,70,53,63,56,48,60,66,55,63,63,58,71,60,63,71,58,54,65,58,53,61,69,64,65,66,63,60,66,69,58,57
2020-10-18,61,53,68,58,60,59,57,54,41,71,69,63,63,57,58,61,55,60,65,46,71,53,64,56,50,59,67,53,55,57,55,69,57,60,57,58,56,62,56,59,60,62,67,65,69,56,63,63,75,61,57
2020-10-25,60,61,65,60,60,62,56,53,40,70,65,67,66,53,59,59,49,55,63,48,74,53,63,56,50,58,57,50,60,59,56,69,55,59,65,61,50,64,61,59,61,58,72,66,68,64,60,65,85,60,60
2020-11-01,49,45,56,48,52,55,51,39,35,62,61,62,51,47,52,52,47,49,53,36,62,46,52,48,42,50,49,49,55,55,44,65,53,53,61,51,51,59,51,54,54,51,59,58,61,57,47,58,60,52,50
2020-11-08,58,54,61,55,57,63,60,61,40,69,65,61,62,56,59,59,53,56,63,53,70,53,62,60,49,60,67,54,59,55,57,83,57,62,61,59,56,62,58,62,59,53,68,65,70,48,57,63,68,63,62
2020-11-15,59,51,70,54,58,63,61,60,40,69,68,63,66,55,64,63,55,56,61,52,72,53,63,63,50,57,67,54,63,53,52,66,54,60,60,60,59,62,58,57,65,52,66,67,71,56,57,64,82,60,49
2020-11-22,48,40,57,50,51,54,52,50,30,55,53,59,53,47,55,55,51,50,55,43,67,49,59,53,40,51,60,48,57,49,52,62,51,53,64,53,46,63,51,51,55,55,56,52,64,62,49,57,58,56,55
2020-11-29,61,57,64,57,61,63,58,53,37,69,66,70,64,54,58,57,55,55,64,56,75,56,62,63,50,59,64,58,65,62,57,72,57,61,79,59,56,61,60,56,60,59,66,65,70,57,56,62,77,60,65
2020-12-06,61,49,67,59,63,68,63,65,37,71,67,67,68,57,67,60,57,55,67,56,74,56,68,61,46,56,71,56,70,62,57,73,63,61,83,63,60,64,59,54,55,59,70,68,71,58,62,68,72,64,55
2020-12-13,56,59,66,56,62,67,60,56,41,70,65,57,68,58,62,60,51,56,63,51,74,54,66,63,47,56,62,53,66,53,60,67,59,58,66,63,58,64,62,53,59,49,66,64,69,63,58,68,77,64,56
2020-12-20,49,55,56,49,51,55,55,56,32,56,53,53,60,48,55,57,46,48,56,48,67,53,61,53,39,50,56,46,57,51,52,62,53,49,59,53,45,61,56,50,53,50,53,50,58,56,47,59,64,55,54
