time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-03-29,48,38,47,52,35,39,42,35,31,50,43,52,63,41,51,40,52,43,47,45,38,39,58,33,56,46,52,34,40,56,40,54,38,51,35,43,51,38,43,41,44,45,60,48,44,49,46,34,64,50,70
2020-04-05,52,57,41,57,33,39,40,45,34,49,40,48,65,33,57,40,54,51,46,37,37,38,49,30,50,49,37,39,36,55,34,43,37,47,47,44,53,41,42,42,44,52,55,46,44,40,38,34,60,52,32
2020-04-12,42,49,40,51,35,38,41,47,39,47,39,35,80,35,54,40,37,43,50,43,41,40,56,31,56,42,55,45,41,35,44,51,35,49,32,43,62,39,47,58,45,64,55,46,45,55,38,34,52,55,59
2020-04-19,53,73,40,59,35,46,48,46,31,49,35,28,73,33,54,41,34,52,52,48,47,40,45,30,56,43,57,41,36,44,39,42,33,49,39,41,46,39,42,41,50,45,50,50,52,65,44,33,55,42,40
2020-04-26,47,42,44,53,37,50,47,24,17,48,40,45,79,37,57,47,57,69,55,47,44,45,48,32,42,43,66,40,36,42,39,49,37,51,41,47,47,49,45,39,42,39,59,51,63,34,45,38,55,53,45
2020-05-03,51,42,38,54,36,50,41,52,25,47,45,56,75,34,56,51,70,56,49,35,42,39,49,30,54,46,32,39,38,31,44,48,42,55,46,47,48,39,42,43,42,50,53,48,43,39,47,33,63,45,48
2020-05-10,48,39,45,58,36,50,42,60,32,47,42,47,75,35,56,49,63,54,53,57,40,40,47,34,55,48,45,46,45,43,41,47,36,47,47,43,43,43,46,43,48,78,56,49,47,68,43,36,51,49,43
2020-05-17,56,46,44,72,35,47,41,53,31,46,41,52,77,33,51,46,53,42,45,49,40,35,46,30,51,44,49,45,33,37,35,51,34,42,39,46,49,39,38,55,47,40,54,48,35,61,45,36,53,39,40
2020-05-24,77,85,68,86,58,80,69,43,51,74,73,56,74,54,76,73,79,79,81,44,70,66,77,100,79,72,51,72,61,60,62,74,60,69,100,80,64,58,70,70,86,65,89,77,87,74,70,60,79,94,59
2020-05-31,100,100,100,98,100,100,100,90,74,100,89,100,92,100,100,100,98,100,100,100,100,100,100,98,94,100,93,100,100,93,100,100,100,100,71,100,100,94,100,100,100,95,100,100,100,80,100,100,100,100,100
2020-06-07,92,74,86,100,66,85,77,100,67,85,81,79,100,61,80,72,100,74,83,73,71,77,82,81,82,76,82,64,66,100,77,74,74,81,75,81,77,100,75,96,93,77,95,81,95,100,81,88,70,89,55
2020-06-14,90,65,71,68,55,71,73,94,54,78,100,72,74,52,77,64,79,80,85,50,71,59,78,53,88,62,100,48,68,80,66,82,57,86,61,79,73,64,68,65,84,68,100,76,77,59,74,60,66,74,79
2020-06-21,53,70,56,66,43,58,51,59,47,58,53,43,76,40,62,52,68,54,63,47,50,52,62,41,55,52,47,30,38,44,49,46,46,61,27,58,68,63,52,50,48,36,63,58,62,66,56,49,47,50,58
2020-06-28,57,37,56,73,40,62,53,55,42,56,48,49,69,38,55,47,64,55,60,46,49,45,54,34,51,56,41,43,48,52,51,60,45,57,35,54,74,45,46,48,64,67,70,55,52,54,50,44,57,52,42
2020-07-05,49,44,53,76,38,53,54,53,34,51,48,42,81,35,46,49,55,52,55,49,43,42,55,36,54,54,44,45,48,41,44,40,44,50,37,51,54,52,49,45,52,48,58,50,50,41,46,43,59,56,46
2020-07-12,54,41,47,65,37,55,51,36,33,53,47,54,81,36,56,45,55,46,53,64,45,53,51,33,73,48,56,36,47,61,44,47,42,51,42,47,46,57,48,51,56,64,64,52,44,65,48,53,54,55,37
2020-07-19,56,50,44,70,39,54,43,55,31,50,49,54,92,40,54,44,68,54,57,49,43,43,56,33,55,48,47,47,40,44,42,57,39,52,38,53,48,50,44,38,54,38,64,51,53,37,54,47,49,56,54
2020-07-26,56,39,44,61,37,50,56,52,37,49,42,32,60,40,52,51,56,61,52,45,46,43,51,36,62,43,58,41,44,59,44,57,43,54,21,51,51,49,43,67,49,58,60,50,46,60,49,44,53,59,34
2020-08-02,60,53,49,75,37,54,39,67,39,49,43,60,74,35,53,41,55,56,55,55,34,43,53,34,60,43,47,37,41,49,38,52,39,47,34,47,57,53,47,38,50,58,52,49,60,42,47,44,42,56,57
2020-08-09,57,59,43,63,36,54,46,26,37,49,50,65,59,36,54,50,53,56,58,50,42,42,50,37,55,44,42,29,46,38,38,50,38,52,37,53,53,43,45,44,53,62,54,52,52,44,48,44,52,51,65
2020-08-16,58,52,44,67,36,58,49,40,34,55,45,68,73,34,48,49,52,45,51,39,44,41,45,31,61,46,50,41,39,58,39,43,40,55,42,50,63,43,43,44,44,54,53,56,44,50,49,42,60,51,40
2020-08-23,62,99,50,63,43,63,51,43,36,55,50,47,88,43,63,60,62,63,60,54,47,53,55,39,70,54,61,52,52,44,46,57,42,60,33,54,52,52,55,62,49,59,63,58,51,69,62,41,56,90,23
2020-08-30,47,83,45,73,37,53,37,48,40,44,45,46,61,38,52,42,56,47,56,34,41,45,53,37,67,52,45,38,42,29,40,52,41,54,40,53,57,45,44,54,43,63,55,51,55,32,57,40,35,61,48
2020-09-06,53,59,42,63,36,50,45,45,30,47,41,54,82,37,57,42,57,49,46,52,44,42,51,34,58,51,47,36,34,56,45,42,42,57,49,49,48,69,45,29,43,78,51,60,46,47,51,41,69,54,45
2020-09-13,53,40,58,51,43,54,44,31,27,53,48,65,72,40,57,49,65,45,50,42,43,38,44,32,45,45,35,53,45,54,41,45,39,55,40,49,60,52,49,34,56,66,57,57,50,54,50,39,48,49,44
