time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-10-18,65,61,76,69,70,74,67,74,51,73,77,68,67,71,74,70,71,65,62,75,75,69,72,73,56,69,79,72,76,70,65,79,67,65,73,72,69,67,74,76,69,77,74,72,73,72,74,77,81,72,73
2020-10-25,67,68,79,67,69,75,68,72,49,70,77,71,65,70,71,72,68,67,62,73,77,75,76,76,55,70,79,71,72,74,68,81,64,65,88,68,67,66,76,79,70,70,74,71,74,65,74,78,83,74,69
2020-11-01,56,53,71,62,64,68,64,62,42,65,68,65,61,63,60,60,56,61,60,62,67,66,65,63,49,60,67,59,69,64,62,71,61,58,80,60,65,65,66,65,58,62,65,63,70,61,62,70,64,63,65
2020-11-08,83,75,100,84,89,91,96,100,61,97,93,80,87,90,89,84,86,92,86,98,94,92,92,88,65,90,94,93,97,92,91,99,85,85,100,87,83,89,99,95,89,81,85,84,99,87,93,98,100,94,96
2020-11-15,70,68,77,70,75,74,75,62,50,73,76,75,77,75,74,69,75,69,66,73,81,73,76,73,57,71,77,64,82,82,68,81,66,67,74,72,73,74,77,73,70,73,71,74,84,80,71,81,78,76,67
2020-11-22,68,66,82,65,73,74,76,79,46,73,77,75,72,74,73,73,69,70,67,85,79,77,78,84,59,70,82,72,81,75,73,77,68,67,76,72,70,75,81,70,66,74,72,74,78,77,70,79,80,76,65
2020-11-29,65,53,81,67,72,80,73,76,43,71,76,65,69,72,71,70,71,67,67,69,81,70,76,78,59,71,79,68,77,81,72,76,68,65,78,72,71,72,77,75,66,66,71,71,80,66,70,74,75,75,77
2020-12-06,71,69,81,68,74,83,78,80,56,74,85,56,75,74,75,65,78,72,73,76,82,74,83,81,63,74,74,66,77,74,75,77,71,70,83,78,71,76,80,76,68,67,75,76,76,75,79,79,85,77,83
2020-12-13,67,70,80,69,73,77,74,77,46,72,77,67,73,75,75,76,69,70,62,73,81,74,76,81,61,72,73,70,81,74,74,79,69,70,78,73,71,74,78,66,68,77,70,71,75,65,72,79,81,76,70
2020-12-20,71,79,82,76,85,91,88,80,51,76,81,73,77,78,79,78,80,71,69,75,85,81,86,87,61,79,81,77,92,90,81,85,72,73,75,77,72,88,86,79,76,90,74,76,85,83,78,84,86,82,70
