time,US-AL,US-AK,US-AZ,US-AR,US-CA,US-CO,US-CT,US-DE,US-DC,US-FL,US-GA,US-HI,US-ID,US-IL,US-IN,US-IA,US-KS,US-KY,US-LA,US-ME,US-MD,US-MA,US-MI,US-MN,US-MS,US-MO,US-MT,US-NE,US-NV,US-NH,US-NJ,US-NM,US-NY,US-NC,US-ND,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VT,US-VA,US-WA,US-WV,US-WI,US-WY
2020-04-12,71,76,61,62,54,66,54,72,46,67,60,70,67,52,70,73,82,79,74,50,63,58,61,58,58,76,100,69,58,68,59,69,58,67,53,70,80,65,68,70,68,79,72,58,57,89,60,56,76,68,62
2020-04-19,66,61,61,67,51,63,65,59,31,60,59,66,64,50,63,79,65,65,74,64,52,51,61,51,68,67,74,57,57,56,52,70,53,67,43,67,66,67,61,56,72,61,64,54,56,82,55,55,54,66,52
2020-04-26,62,59,57,55,51,58,59,45,37,58,56,61,69,48,60,79,60,72,72,72,57,54,55,49,63,63,53,52,62,63,56,67,53,62,32,69,61,65,62,56,70,64,67,54,64,74,54,58,71,58,54
2020-05-03,64,48,60,61,50,59,56,55,42,59,56,55,64,48,56,75,68,65,74,75,61,52,57,50,55,62,68,50,53,69,56,59,52,56,52,62,68,59,61,59,65,68,65,53,56,68,50,57,60,56,53
2020-05-10,57,47,54,64,50,61,62,58,44,59,56,58,65,47,56,74,61,66,68,53,50,48,62,51,57,63,73,54,57,64,54,58,53,60,42,62,66,66,59,56,63,71,57,56,57,67,52,57,57,67,63
2020-05-17,58,63,55,56,49,52,50,58,39,58,57,70,67,49,62,81,70,67,64,57,58,49,57,56,48,57,84,63,59,49,56,59,53,59,41,61,62,56,56,60,58,55,65,54,52,80,48,54,68,65,70
2020-05-24,56,59,58,58,50,56,59,58,36,56,57,55,61,44,57,68,49,57,64,57,54,48,52,47,48,63,80,63,53,67,52,55,50,59,44,56,63,54,57,64,63,61,52,53,52,76,53,46,59,53,38
2020-05-31,56,53,52,47,46,50,62,67,33,52,55,54,55,41,53,73,53,54,59,60,51,48,50,47,49,55,49,54,47,58,52,46,53,58,39,54,63,57,53,59,64,60,54,53,46,55,47,53,60,51,56
2020-06-07,57,60,56,60,47,55,60,60,38,53,57,64,68,44,59,74,59,59,70,61,55,50,53,49,46,62,68,57,53,63,53,54,54,59,36,58,61,62,55,58,70,74,60,52,50,72,51,53,46,60,53
2020-06-14,63,61,62,48,53,60,55,57,34,59,60,66,57,49,60,79,59,62,63,53,61,52,52,54,45,63,74,53,61,64,61,54,51,57,41,62,64,63,60,58,65,61,55,54,51,67,54,59,68,57,65
2020-06-21,59,58,58,55,50,55,52,64,38,55,58,49,65,47,60,61,56,61,62,57,60,50,58,54,49,61,57,56,53,63,55,68,53,59,41,63,61,60,62,62,68,53,61,54,49,87,54,54,61,58,63
2020-06-28,57,61,51,56,45,56,47,63,31,49,54,51,66,42,57,76,64,57,58,61,59,51,50,52,51,57,52,52,47,56,52,56,51,58,42,60,56,62,58,62,63,69,60,51,52,60,51,59,56,50,47
2020-07-05,56,54,52,50,47,55,58,73,37,50,54,53,59,49,56,74,70,55,61,66,59,51,58,54,49,56,73,54,48,66,53,58,54,54,33,57,59,61,58,79,71,58,54,52,46,71,55,51,50,61,41
2020-07-12,53,75,54,52,47,62,52,51,40,49,56,56,59,47,58,71,65,60,61,64,50,55,53,50,49,58,80,59,55,57,54,59,52,58,44,58,62,57,58,68,66,76,55,53,48,58,53,54,54,61,51
2020-07-19,56,85,52,61,48,59,53,59,40,53,58,52,67,48,58,77,60,61,52,68,55,53,53,52,49,56,66,65,52,71,54,58,52,58,32,61,64,57,59,64,67,70,60,55,52,73,52,55,48,62,50
2020-07-26,59,60,55,50,50,59,49,67,34,55,59,57,68,50,59,65,61,53,62,63,55,54,59,52,38,64,78,56,55,58,56,53,51,57,39,58,57,63,58,61,61,73,59,52,49,50,57,57,51,60,43
2020-08-02,60,81,61,58,50,60,57,58,36,56,57,63,58,49,60,80,66,66,60,69,60,52,60,53,57,60,69,53,56,64,63,59,56,65,36,62,64,62,61,65,65,68,63,55,58,62,60,60,56,59,48
2020-08-09,62,55,54,55,51,61,60,55,38,54,60,55,68,49,64,70,50,62,69,59,59,50,56,55,58,62,67,53,47,61,60,60,56,61,47,65,63,58,60,71,65,63,67,55,51,79,54,60,60,64,51
2020-08-16,63,51,56,58,49,54,57,65,35,54,61,54,67,47,66,64,68,58,61,61,57,53,56,51,57,63,96,57,57,58,52,65,52,59,40,62,58,64,59,60,62,58,65,55,56,81,57,57,62,59,61
